image,dullness,whiteness,average_pixel_width,image_size,temp_size,width,height
b5158ef9e-3.jpg,0.0,7.154999999999999,5.8349609375,17065,"(400, 300)",400,300
b516f3b82-1.jpg,0.0,0.0,2.685546875,20887,"(400, 300)",400,300
b516f3b82-2.jpg,0.0,0.0,4.19921875,17949,"(400, 300)",400,300
b516f3b82-3.jpg,0.0,0.0,4.1015625,19564,"(300, 400)",300,400
b516f3b82-4.jpg,0.0,0.0,5.3466796875,17619,"(400, 300)",400,300
b517c8c90-1.jpg,3.92,6.865,6.640625,63931,"(639, 436)",639,436
b51b41933-1.jpg,23.23,44.445,8.0810546875,22263,"(322, 479)",322,479
b51b41933-10.jpg,11.59,47.28,9.3994140625,21818,"(289, 480)",289,480
b51b41933-11.jpg,4.595,81.96000000000001,8.0078125,22505,"(319, 480)",319,480
b51b41933-12.jpg,72.11500000000001,1.25,8.544921875,20558,"(256, 480)",256,480
b51b41933-13.jpg,46.835,39.92,6.93359375,32749,"(585, 480)",585,480
b51b41933-14.jpg,67.915,4.945,8.88671875,20802,"(252, 479)",252,479
b51b41933-15.jpg,25.77,47.415000000000006,8.2275390625,24761,"(325, 480)",325,480
b51b41933-16.jpg,43.225,47.29,7.2509765625,33179,"(502, 480)",502,480
b51b41933-17.jpg,40.31,38.35,7.8857421875,30351,"(493, 480)",493,480
b51b41933-18.jpg,96.15,0.76,6.7138671875,15992,"(206, 480)",206,480
b51b41933-19.jpg,0.0,32.894999999999996,9.4482421875,58723,"(640, 581)",640,581
b51b41933-2.jpg,19.765,34.445,7.0068359375,19402,"(300, 480)",300,480
b51b41933-3.jpg,18.68,43.95,6.9580078125,18922,"(270, 480)",270,480
b51b41933-4.jpg,7.199999999999999,42.665,6.5673828125,21870,"(299, 480)",299,480
b51b41933-5.jpg,16.29,50.0,6.884765625,19922,"(327, 480)",327,480
b51b41933-6.jpg,9.924999999999999,56.05,9.3994140625,21619,"(277, 480)",277,480
b51b41933-7.jpg,19.79,74.48,11.5966796875,22589,"(249, 479)",249,479
b51b41933-8.jpg,6.71,50.980000000000004,8.49609375,18653,"(290, 480)",290,480
b51b41933-9.jpg,0.0,13.760000000000002,9.7900390625,25976,"(340, 479)",340,479
b51d75d61-1.jpg,38.965,0.0,8.2275390625,13974,"(269, 400)",269,400
b51d75d61-2.jpg,58.199999999999996,0.0,7.6904296875,15673,"(400, 269)",400,269
b51d75d61-3.jpg,58.805,0.0,6.8603515625,15811,"(400, 269)",400,269
b51d75d61-4.jpg,63.125,0.0,6.3232421875,13770,"(400, 269)",400,269
b51d75d61-5.jpg,10.785,0.0,6.4208984375,14726,"(400, 269)",400,269
b525ee190-1.jpg,1.705,0.0,5.0537109375,38089,"(360, 480)",360,480
b525ee190-2.jpg,1.935,0.0,4.0283203125,49512,"(640, 360)",640,360
b5295b0e2-1.jpg,0.0,0.0,6.591796875,18701,"(400, 300)",400,300
b5295b0e2-2.jpg,0.0,52.42,11.6455078125,18048,"(400, 300)",400,300
b5295b0e2-3.jpg,0.0,51.925,9.765625,17478,"(400, 300)",400,300
b5295b0e2-4.jpg,0.0,0.0,5.712890625,18646,"(400, 300)",400,300
b52b8d946-1.jpg,4.465,2.68,8.8623046875,70987,"(640, 640)",640,640
b52c73ef1-1.jpg,1.685,0.0,8.7158203125,33241,"(360, 480)",360,480
b52c73ef1-2.jpg,36.915,0.0,9.47265625,67991,"(640, 480)",640,480
b52c73ef1-3.jpg,0.0,0.0,4.19921875,47368,"(640, 360)",640,360
b52c73ef1-4.jpg,0.0,0.0,6.201171875,65724,"(640, 480)",640,480
b532e9588-1.jpg,43.29,24.405,9.0576171875,20529,"(267, 400)",267,400
b533529a6-1.jpg,0.0,18.42,6.93359375,44865,"(361, 480)",361,480
b533529a6-2.jpg,0.0,3.845,9.3994140625,40641,"(360, 480)",360,480
b533529a6-3.jpg,0.0,0.0,6.689453125,40701,"(360, 480)",360,480
b533529a6-4.jpg,0.0,0.0,6.6162109375,42179,"(360, 480)",360,480
b533529a6-5.jpg,0.0,0.0,5.46875,44338,"(408, 480)",408,480
b533529a6-6.jpg,0.0,1.725,4.39453125,41426,"(364, 480)",364,480
b53990a1d-1.jpg,0.0,8.77,5.712890625,34022,"(300, 400)",300,400
b543331f4-1.jpg,16.665,0.0,5.6884765625,44352,"(476, 480)",476,480
b543331f4-2.jpg,21.424999999999997,0.0,8.4716796875,72856,"(640, 584)",640,584
b543331f4-3.jpg,5.79,0.0,5.2490234375,69656,"(640, 538)",640,538
b5475edf9-1.jpg,0.0,0.0,7.2021484375,4122,"(90, 120)",90,120
b5475edf9-2.jpg,0.0,20.16,9.86328125,33553,"(360, 480)",360,480
b5486d844-1.jpg,0.0,41.695,7.0068359375,24569,"(299, 400)",299,400
b549fd8be-1.jpg,27.78,12.355,6.2744140625,41143,"(640, 480)",640,480
b549fd8be-2.jpg,30.85,0.0,7.861328125,37835,"(640, 480)",640,480
b549fd8be-3.jpg,8.675,0.0,7.0556640625,37031,"(640, 480)",640,480
b549fd8be-4.jpg,0.0,0.0,5.17578125,35973,"(640, 480)",640,480
b549fd8be-5.jpg,20.92,0.0,7.2509765625,34554,"(640, 480)",640,480
b549fd8be-6.jpg,40.91,1.75,8.0322265625,24521,"(360, 480)",360,480
b551658f4-1.jpg,0.0,9.14,3.8330078125,18567,"(400, 300)",400,300
b551658f4-2.jpg,0.0,0.0,7.0556640625,19369,"(400, 300)",400,300
b551658f4-3.jpg,0.0,9.375,4.833984375,28734,"(300, 400)",300,400
b5521c7e1-1.jpg,1.665,0.0,8.7890625,27001,"(261, 480)",261,480
b5521c7e1-2.jpg,3.03,0.0,5.6396484375,17048,"(270, 480)",270,480
b5521c7e1-3.jpg,0.0,10.295,7.2265625,19744,"(270, 480)",270,480
b558d016b-1.jpg,11.305,78.0,7.4462890625,28101,"(360, 480)",360,480
b558d016b-2.jpg,0.0,0.0,2.0751953125,56373,"(640, 478)",640,478
b558d016b-3.jpg,0.0,37.255,7.5439453125,44851,"(640, 478)",640,478
b558d016b-4.jpg,0.0,0.0,6.2744140625,54840,"(640, 478)",640,478
b560efa40-1.jpg,0.0,0.0,4.9072265625,48921,"(640, 478)",640,478
b560efa40-10.jpg,0.0,33.87,9.9365234375,46501,"(360, 480)",360,480
b560efa40-11.jpg,27.815,49.025000000000006,13.3056640625,42608,"(360, 480)",360,480
b560efa40-12.jpg,25.485,0.0,6.6650390625,33316,"(360, 480)",360,480
b560efa40-13.jpg,22.64,0.0,6.3232421875,31804,"(360, 480)",360,480
b560efa40-14.jpg,24.625,0.0,8.0078125,28407,"(360, 480)",360,480
b560efa40-15.jpg,0.0,2.135,6.4453125,52563,"(640, 478)",640,478
b560efa40-2.jpg,3.51,6.14,8.0078125,41397,"(360, 480)",360,480
b560efa40-3.jpg,24.82,4.545,9.1552734375,38847,"(360, 480)",360,480
b560efa40-4.jpg,0.0,12.65,9.0087890625,50202,"(360, 480)",360,480
b560efa40-5.jpg,0.0,30.985,8.2763671875,37376,"(360, 480)",360,480
b560efa40-6.jpg,48.489999999999995,0.0,7.568359375,26730,"(360, 480)",360,480
b560efa40-7.jpg,0.0,5.835,6.640625,42436,"(360, 480)",360,480
b560efa40-8.jpg,5.945,0.0,7.0556640625,36604,"(360, 480)",360,480
b560efa40-9.jpg,3.14,30.97,10.888671875,42443,"(360, 480)",360,480
b567ca662-1.jpg,7.335,0.0,11.1328125,19890,"(270, 480)",270,480
b567ca662-2.jpg,0.0,0.0,8.7890625,18169,"(270, 480)",270,480
b567ca662-3.jpg,0.0,0.0,4.541015625,14176,"(203, 360)",203,360
b567ca662-4.jpg,0.0,0.0,7.6416015625,13960,"(203, 360)",203,360
b567ca662-5.jpg,0.0,0.0,4.8095703125,24304,"(273, 480)",273,480
b567ca662-6.jpg,0.0,0.0,5.8349609375,20046,"(251, 479)",251,479
b56b73e4c-1.jpg,3.865,4.935,7.861328125,70712,"(640, 480)",640,480
b56b73e4c-2.jpg,0.0,0.0,6.6162109375,53079,"(404, 480)",404,480
b56b73e4c-3.jpg,1.585,0.0,6.0302734375,30431,"(270, 480)",270,480
b56e6500a-1.jpg,1.925,0.0,5.9814453125,26232,"(360, 480)",360,480
b56e6500a-2.jpg,6.865,0.0,8.251953125,26873,"(360, 480)",360,480
b56e6500a-3.jpg,0.0,0.0,7.3486328125,44821,"(640, 480)",640,480
b56e6500a-4.jpg,4.165,0.0,10.64453125,44224,"(640, 480)",640,480
b574af70f-1.jpg,21.5,0.0,13.3544921875,92403,"(640, 640)",640,640
b574af70f-2.jpg,0.0,0.0,8.447265625,40275,"(360, 480)",360,480
b574af70f-3.jpg,3.4299999999999997,0.0,8.8623046875,39746,"(360, 480)",360,480
b574af70f-4.jpg,0.0,0.0,7.32421875,73929,"(640, 480)",640,480
b574af70f-5.jpg,26.62,0.0,8.984375,33276,"(360, 480)",360,480
b574af70f-6.jpg,11.43,0.0,9.5703125,40956,"(384, 480)",384,480
b5757bc3f-1.jpg,38.31,45.875,7.3974609375,28137,"(299, 400)",299,400
b5757bc3f-2.jpg,0.0,50.0,8.3984375,27780,"(400, 299)",400,299
b5757bc3f-3.jpg,1.665,9.09,8.5205078125,21877,"(399, 298)",399,298
b5757bc3f-4.jpg,5.77,30.26,7.2265625,37758,"(400, 299)",400,299
b5757bc3f-5.jpg,0.0,8.379999999999999,5.029296875,19442,"(400, 299)",400,299
b5757bc3f-6.jpg,33.87,0.0,5.908203125,17560,"(400, 299)",400,299
b5757bc3f-7.jpg,70.115,1.475,4.248046875,14176,"(400, 299)",400,299
b5757bc3f-8.jpg,58.885000000000005,39.705,8.7646484375,15859,"(400, 232)",400,232
b586e1ea4-1.jpg,0.0,0.0,7.177734375,29358,"(360, 480)",360,480
b586e1ea4-2.jpg,0.0,0.0,7.470703125,27317,"(360, 480)",360,480
b586e1ea4-3.jpg,0.0,0.0,6.640625,53471,"(360, 480)",360,480
b589d804e-1.jpg,0.0,5.215,7.3974609375,22183,"(300, 400)",300,400
b589d804e-2.jpg,16.225,0.0,6.884765625,28514,"(400, 370)",400,370
b589d804e-3.jpg,0.0,0.0,8.4716796875,24836,"(340, 400)",340,400
b589d804e-4.jpg,0.0,0.0,5.3955078125,22063,"(400, 317)",400,317
b589d804e-5.jpg,0.0,7.62,6.494140625,40013,"(400, 367)",400,367
b589d804e-6.jpg,16.43,12.139999999999999,10.2294921875,26911,"(400, 300)",400,300
b589d804e-7.jpg,1.925,0.0,8.2275390625,26677,"(300, 400)",300,400
b589d804e-8.jpg,0.0,0.0,8.69140625,22865,"(400, 300)",400,300
b58cef42d-1.jpg,12.175,0.0,5.517578125,36659,"(640, 480)",640,480
b58cef42d-2.jpg,15.815,8.79,10.1806640625,57991,"(640, 480)",640,480
b58cef42d-3.jpg,18.935,0.0,6.3232421875,38698,"(640, 480)",640,480
b58cef42d-4.jpg,18.23,0.0,5.1513671875,39968,"(640, 480)",640,480
b5931099f-1.jpg,11.11,0.0,5.0048828125,19559,"(239, 400)",239,400
b5931099f-2.jpg,3.535,16.16,7.2998046875,18440,"(300, 400)",300,400
b5931099f-3.jpg,0.0,0.0,2.7099609375,31205,"(400, 357)",400,357
b593502c5-1.jpg,0.0,0.0,7.2265625,35854,"(300, 400)",300,400
b596f518f-1.jpg,0.0,1.665,6.787109375,27489,"(270, 480)",270,480
b596f518f-2.jpg,8.46,24.18,5.9814453125,45594,"(640, 480)",640,480
b5974bdd0-1.jpg,35.965,0.0,6.34765625,30969,"(398, 480)",398,480
b5974bdd0-2.jpg,9.375,0.0,5.76171875,25989,"(299, 480)",299,480
b5974bdd0-3.jpg,4.0,1.845,7.6416015625,43718,"(640, 499)",640,499
b5974bdd0-4.jpg,15.625,0.0,7.2509765625,33489,"(640, 360)",640,360
b5974bdd0-5.jpg,0.0,54.04,7.421875,21768,"(270, 480)",270,480
b5974bdd0-6.jpg,1.935,51.379999999999995,6.591796875,27514,"(420, 480)",420,480
b5974bdd0-7.jpg,20.4,46.92,5.615234375,33884,"(640, 380)",640,380
b5974bdd0-8.jpg,29.695,0.0,5.224609375,48289,"(640, 381)",640,381
b599b3fb2-1.jpg,2.69,0.0,8.0078125,52864,"(640, 480)",640,480
b599b3fb2-2.jpg,0.0,0.0,3.9794921875,17507,"(270, 480)",270,480
b59e875ed-1.jpg,38.675,53.400000000000006,8.0078125,24744,"(270, 480)",270,480
b59e875ed-2.jpg,9.615,0.0,8.9111328125,33365,"(640, 360)",640,360
b59e875ed-3.jpg,19.59,0.0,9.423828125,37565,"(640, 360)",640,360
b59e875ed-4.jpg,8.995,5.225,9.6923828125,38001,"(640, 360)",640,360
b59e875ed-5.jpg,12.245,56.175,7.1533203125,29811,"(640, 360)",640,360
b5a07b1cf-1.jpg,0.0,18.215,8.251953125,31631,"(264, 480)",264,480
b5a07b1cf-2.jpg,0.0,30.7,7.6904296875,31329,"(264, 480)",264,480
b5a07b1cf-3.jpg,0.0,33.335,9.9853515625,35093,"(264, 480)",264,480
b5aa169b4-1.jpg,0.0,0.0,8.8623046875,51385,"(640, 480)",640,480
b5aa169b4-10.jpg,5.8100000000000005,2.5,8.2275390625,69214,"(640, 480)",640,480
b5aa169b4-11.jpg,5.085,0.0,6.6650390625,51177,"(640, 480)",640,480
b5aa169b4-12.jpg,22.025,3.305,6.396484375,29590,"(360, 480)",360,480
b5aa169b4-13.jpg,45.455,2.325,8.349609375,77620,"(640, 480)",640,480
b5aa169b4-2.jpg,7.2700000000000005,1.655,8.7890625,34802,"(640, 480)",640,480
b5aa169b4-3.jpg,0.0,0.0,6.982421875,67720,"(640, 480)",640,480
b5aa169b4-4.jpg,0.0,0.0,7.2265625,52090,"(640, 480)",640,480
b5aa169b4-5.jpg,0.0,21.385,6.4208984375,52614,"(640, 480)",640,480
b5aa169b4-6.jpg,8.06,17.75,7.32421875,79542,"(640, 480)",640,480
b5aa169b4-7.jpg,0.0,3.57,6.8603515625,39267,"(480, 360)",480,360
b5aa169b4-8.jpg,0.0,21.385,6.4208984375,52614,"(640, 480)",640,480
b5aa169b4-9.jpg,8.16,22.605,7.6416015625,79770,"(480, 640)",480,640
b5aa74c6a-1.jpg,7.5,0.0,5.9326171875,47567,"(640, 480)",640,480
b5aa74c6a-10.jpg,0.0,0.0,7.03125,31180,"(360, 480)",360,480
b5aa74c6a-11.jpg,0.0,0.0,6.3232421875,52901,"(640, 480)",640,480
b5aa74c6a-12.jpg,0.0,0.0,5.0048828125,30934,"(360, 480)",360,480
b5aa74c6a-13.jpg,0.0,0.0,6.640625,49317,"(640, 480)",640,480
b5aa74c6a-14.jpg,2.0,0.0,9.3994140625,56181,"(640, 480)",640,480
b5aa74c6a-15.jpg,0.0,0.0,5.859375,47169,"(640, 480)",640,480
b5aa74c6a-16.jpg,0.0,12.585,6.5185546875,38973,"(640, 480)",640,480
b5aa74c6a-2.jpg,0.0,0.0,5.6396484375,28721,"(360, 480)",360,480
b5aa74c6a-3.jpg,0.0,0.0,5.46875,24691,"(360, 480)",360,480
b5aa74c6a-4.jpg,0.0,0.0,5.126953125,28164,"(360, 480)",360,480
b5aa74c6a-5.jpg,10.245,0.0,6.2255859375,24061,"(360, 480)",360,480
b5aa74c6a-6.jpg,0.0,0.0,6.0546875,37974,"(640, 480)",640,480
b5aa74c6a-7.jpg,0.0,0.0,4.2724609375,15853,"(360, 480)",360,480
b5aa74c6a-8.jpg,40.815000000000005,0.0,7.763671875,30962,"(360, 480)",360,480
b5aa74c6a-9.jpg,0.0,0.0,8.349609375,37386,"(640, 480)",640,480
b5b6b9398-1.jpg,2.325,0.0,9.1552734375,18810,"(400, 300)",400,300
b5b84493d-1.jpg,0.0,0.0,8.4228515625,26254,"(360, 480)",360,480
b5b84493d-2.jpg,0.0,99.12,7.3974609375,20245,"(320, 480)",320,480
b5b84493d-3.jpg,0.0,0.0,6.4453125,30944,"(360, 480)",360,480
b5b9449db-1.jpg,0.0,39.394999999999996,11.9873046875,32585,"(400, 400)",400,400
b5b9449db-2.jpg,0.0,0.0,6.1767578125,8729,"(225, 300)",225,300
b5b9449db-3.jpg,4.295,0.0,6.982421875,14437,"(225, 300)",225,300
b5b9449db-4.jpg,0.0,0.0,4.4921875,13230,"(400, 300)",400,300
b5b9449db-5.jpg,17.74,0.0,8.203125,27582,"(400, 300)",400,300
b5b9c3c05-1.jpg,0.0,0.0,9.9853515625,33901,"(480, 360)",480,360
b5b9c3c05-2.jpg,0.0,27.565,6.1767578125,22474,"(270, 480)",270,480
b5b9f6e99-1.jpg,9.26,0.0,8.8134765625,23434,"(300, 400)",300,400
b5b9f6e99-2.jpg,0.0,0.0,7.71484375,18784,"(400, 300)",400,300
b5b9f6e99-3.jpg,0.0,5.145,11.1572265625,25299,"(400, 300)",400,300
b5b9f6e99-4.jpg,3.39,3.39,8.0810546875,24568,"(400, 300)",400,300
b5b9f6e99-5.jpg,19.41,0.0,9.86328125,27623,"(400, 300)",400,300
b5c0db93a-1.jpg,0.0,12.65,7.5927734375,22885,"(400, 261)",400,261
b5c41169c-1.jpg,9.485,0.0,7.763671875,21783,"(300, 400)",300,400
b5c41169c-2.jpg,1.96,0.0,9.228515625,22777,"(300, 400)",300,400
b5c41169c-3.jpg,0.0,0.0,6.2255859375,19747,"(300, 400)",300,400
b5c41169c-4.jpg,0.0,0.0,8.6181640625,29317,"(400, 300)",400,300
b5c553616-1.jpg,92.24000000000001,0.0,4.1259765625,10534,"(400, 300)",400,300
b5c553616-2.jpg,18.36,0.0,5.908203125,14039,"(400, 300)",400,300
b5cb75a44-1.jpg,8.93,0.0,8.1787109375,19466,"(300, 400)",300,400
b5cb75a44-2.jpg,38.915,0.0,7.03125,22798,"(400, 300)",400,300
b5cb75a44-3.jpg,0.0,0.0,6.4208984375,18491,"(400, 300)",400,300
b5cb75a44-4.jpg,0.0,0.0,4.7607421875,10306,"(300, 400)",300,400
b5cb75a44-5.jpg,7.535,0.0,5.0537109375,20016,"(400, 300)",400,300
b5ce44276-1.jpg,1.885,7.545,7.470703125,18247,"(225, 300)",225,300
b5ce44276-2.jpg,36.445,2.45,7.2998046875,12853,"(225, 300)",225,300
b5ce44276-3.jpg,0.0,0.0,7.177734375,14587,"(225, 300)",225,300
b5d3858ae-1.jpg,10.83,0.0,7.2509765625,14827,"(215, 383)",215,383
b5df81f99-1.jpg,0.0,3.225,7.275390625,20021,"(300, 400)",300,400
b5e7e4539-1.jpg,2.63,24.665,8.69140625,20195,"(300, 400)",300,400
b5e7e4539-2.jpg,0.0,0.0,7.080078125,23026,"(400, 400)",400,400
b5e7e4539-3.jpg,0.0,0.0,5.126953125,19669,"(300, 400)",300,400
b5e7e4539-4.jpg,0.0,18.235,9.1796875,21582,"(400, 300)",400,300
b5e7e4539-5.jpg,3.945,0.0,8.0078125,24835,"(300, 400)",300,400
b5f105607-1.jpg,0.0,4.125,6.884765625,16737,"(225, 300)",225,300
b5f105607-2.jpg,0.0,0.0,7.6171875,26639,"(400, 300)",400,300
b5f105607-3.jpg,0.0,3.075,5.712890625,28124,"(400, 300)",400,300
b5f846518-1.jpg,65.11,31.295,8.1787109375,22128,"(360, 480)",360,480
b5f846518-2.jpg,54.005,14.855,9.6923828125,29044,"(360, 480)",360,480
b5f846518-3.jpg,50.0,0.0,9.6435546875,29039,"(360, 480)",360,480
b5f846518-4.jpg,59.615,0.0,8.69140625,29290,"(360, 480)",360,480
b5f9a9c4a-1.jpg,0.0,0.0,3.6376953125,12083,"(400, 300)",400,300
b5f9a9c4a-2.jpg,0.0,0.0,4.5166015625,11506,"(400, 300)",400,300
b5f9a9c4a-3.jpg,0.0,0.0,3.41796875,10805,"(400, 300)",400,300
b5f9a9c4a-4.jpg,0.0,0.0,7.0556640625,20335,"(400, 300)",400,300
b5fcc079e-1.jpg,0.0,1.5,8.056640625,16668,"(300, 400)",300,400
b5fcc079e-2.jpg,0.0,36.475,5.224609375,27919,"(300, 400)",300,400
b5fcc079e-3.jpg,1.4,0.0,5.078125,26719,"(300, 400)",300,400
b5fcc079e-4.jpg,0.0,0.0,4.736328125,25828,"(300, 400)",300,400
b5fcc079e-5.jpg,0.0,16.1,5.76171875,30727,"(300, 400)",300,400
b5fd8a091-1.jpg,9.29,0.0,7.568359375,27112,"(300, 400)",300,400
b5fd8a091-2.jpg,9.65,1.54,8.2763671875,32983,"(300, 400)",300,400
b5fd8a091-3.jpg,34.23,0.0,9.47265625,42334,"(400, 400)",400,400
b5ff2b987-1.jpg,0.0,1.94,5.2001953125,45052,"(272, 480)",272,480
b5ff2b987-2.jpg,0.0,0.0,3.02734375,43761,"(272, 480)",272,480
b5ff2b987-3.jpg,0.0,0.0,4.4677734375,43510,"(272, 480)",272,480
b5ff2b987-4.jpg,0.0,0.0,2.7099609375,43489,"(272, 480)",272,480
b6004bb5d-1.jpg,26.65,0.0,6.6162109375,34321,"(360, 480)",360,480
b6004bb5d-2.jpg,17.025,0.0,6.2255859375,31549,"(360, 480)",360,480
b6004bb5d-3.jpg,3.51,11.43,7.3486328125,30500,"(360, 480)",360,480
b6004bb5d-4.jpg,0.0,0.0,6.298828125,35760,"(360, 480)",360,480
b6004bb5d-5.jpg,0.0,32.12,8.2275390625,28555,"(360, 480)",360,480
b607db8c0-1.jpg,2.0,1.96,8.8623046875,36956,"(400, 300)",400,300
b607db8c0-2.jpg,32.61,42.19,5.517578125,29762,"(400, 300)",400,300
b607db8c0-3.jpg,35.465,18.42,6.8359375,34346,"(400, 300)",400,300
b60a4eb5e-1.jpg,0.0,0.0,4.6142578125,24817,"(360, 480)",360,480
b60a4eb5e-2.jpg,34.8,0.0,8.740234375,28636,"(360, 480)",360,480
b60a4eb5e-3.jpg,0.0,0.0,7.8369140625,30764,"(360, 480)",360,480
b60bc872a-1.jpg,1.82,8.085,11.376953125,74247,"(640, 433)",640,433
b60bc872a-2.jpg,0.0,0.0,5.2734375,28122,"(559, 433)",559,433
b60bc872a-3.jpg,0.0,29.02,6.4208984375,30674,"(576, 346)",576,346
b60e920db-1.jpg,0.0,10.635,6.3720703125,17444,"(640, 360)",640,360
b60e920db-2.jpg,0.0,0.0,6.7626953125,31317,"(640, 360)",640,360
b60e920db-3.jpg,64.535,0.0,7.080078125,31773,"(640, 360)",640,360
b6106ecb8-1.jpg,0.0,2.52,6.4208984375,14309,"(320, 240)",320,240
b6106ecb8-2.jpg,0.0,0.0,6.494140625,13168,"(320, 240)",320,240
b612d6ba3-1.jpg,18.695,2.22,6.3232421875,100952,"(640, 480)",640,480
b612d6ba3-2.jpg,5.645,10.17,10.6689453125,56816,"(360, 480)",360,480
b617ce1ce-1.jpg,0.0,0.0,5.95703125,17926,"(288, 480)",288,480
b617ce1ce-2.jpg,0.0,9.01,7.3486328125,34533,"(343, 480)",343,480
b617ce1ce-3.jpg,44.3,1.515,6.201171875,57073,"(640, 507)",640,507
b623d9449-1.jpg,0.0,0.0,6.0791015625,24902,"(400, 300)",400,300
b623d9449-2.jpg,0.0,6.175,5.8837890625,20369,"(400, 300)",400,300
b6256e92e-1.jpg,2.725,0.0,7.03125,16455,"(275, 183)",275,183
b62618f55-1.jpg,0.0,0.0,2.9541015625,22627,"(360, 480)",360,480
b62618f55-2.jpg,0.0,0.0,4.9072265625,31296,"(360, 480)",360,480
b62618f55-3.jpg,3.72,10.33,4.4677734375,24423,"(360, 480)",360,480
b62618f55-4.jpg,7.935,0.0,4.9560546875,28346,"(360, 480)",360,480
b62619afd-1.jpg,0.0,0.0,4.150390625,14971,"(400, 267)",400,267
b62619afd-2.jpg,0.0,0.0,5.7861328125,14187,"(400, 267)",400,267
b62a100d6-1.jpg,6.824999999999999,2.015,10.107421875,27352,"(270, 480)",270,480
b62a100d6-2.jpg,0.0,0.0,5.17578125,20118,"(270, 480)",270,480
b62a100d6-3.jpg,0.0,0.0,5.2978515625,21028,"(270, 480)",270,480
b62d80c49-1.jpg,0.0,0.0,6.93359375,16829,"(400, 300)",400,300
b62d80c49-2.jpg,0.0,0.0,6.1767578125,13676,"(400, 300)",400,300
b62fc7bde-1.jpg,8.195,19.62,12.40234375,37772,"(320, 480)",320,480
b62fc7bde-2.jpg,0.0,5.105,9.6435546875,26895,"(330, 479)",330,479
b62fc7bde-3.jpg,0.0,5.065,9.2041015625,66191,"(640, 625)",640,625
b62fc7bde-4.jpg,6.265,0.0,10.009765625,33399,"(367, 480)",367,480
b62fc7bde-5.jpg,0.0,0.0,7.373046875,33956,"(425, 479)",425,479
b62fc7bde-6.jpg,0.0,27.45,10.3515625,62300,"(640, 616)",640,616
b630ac493-1.jpg,0.0,0.0,3.5888671875,28296,"(400, 300)",400,300
b630ac493-2.jpg,0.0,0.0,4.7119140625,22157,"(400, 300)",400,300
b631b7e4a-1.jpg,0.0,0.0,6.0791015625,52500,"(640, 480)",640,480
b631b7e4a-2.jpg,0.0,0.0,6.0302734375,29325,"(360, 480)",360,480
b631b7e4a-3.jpg,0.0,0.0,6.25,46084,"(640, 480)",640,480
b631b7e4a-4.jpg,0.0,0.0,8.30078125,46202,"(640, 480)",640,480
b63d76ef4-1.jpg,35.34,0.0,6.591796875,21231,"(400, 300)",400,300
b63d76ef4-2.jpg,20.69,3.45,7.666015625,18831,"(400, 267)",400,267
b63d76ef4-3.jpg,0.0,0.0,7.51953125,30599,"(300, 400)",300,400
b63d76ef4-4.jpg,0.0,0.0,4.2724609375,25692,"(400, 300)",400,300
b63d76ef4-5.jpg,0.0,0.0,0.0,20709,"(300, 400)",300,400
b63d76ef4-6.jpg,16.65,16.78,8.251953125,18722,"(300, 400)",300,400
b63d76ef4-7.jpg,0.0,25.275,7.8125,16095,"(320, 480)",320,480
b641cecaf-1.jpg,0.0,0.0,7.9833984375,33854,"(640, 480)",640,480
b641cecaf-2.jpg,0.0,0.0,5.029296875,35691,"(480, 640)",480,640
b64307878-1.jpg,5.49,0.0,6.6162109375,31622,"(357, 478)",357,478
b64307878-2.jpg,0.0,100.0,6.0546875,48421,"(640, 478)",640,478
b64307878-3.jpg,0.0,20.665,4.833984375,41847,"(357, 478)",357,478
b64307878-4.jpg,0.0,0.0,5.5908203125,32825,"(357, 478)",357,478
b64307878-5.jpg,1.755,0.0,7.861328125,27648,"(270, 480)",270,480
b64307878-6.jpg,2.585,21.07,7.3974609375,44831,"(357, 478)",357,478
b64307878-7.jpg,53.59,0.0,8.9111328125,29405,"(357, 478)",357,478
b64307878-8.jpg,39.35,15.0,6.4697265625,49929,"(640, 478)",640,478
b6450abed-1.jpg,0.0,0.0,5.5908203125,40533,"(360, 480)",360,480
b6450abed-2.jpg,0.0,21.415,6.73828125,62573,"(640, 360)",640,360
b6450abed-3.jpg,0.0,0.0,5.56640625,49654,"(640, 360)",640,360
b6450abed-4.jpg,0.0,0.0,6.201171875,66501,"(640, 360)",640,360
b6492d3b1-1.jpg,79.13,0.0,8.49609375,33893,"(360, 480)",360,480
b6492d3b1-2.jpg,61.269999999999996,0.0,7.91015625,33612,"(360, 480)",360,480
b64e30a78-1.jpg,32.02,5.88,14.111328125,77454,"(640, 640)",640,640
b652b7241-1.jpg,1.39,0.0,7.6171875,26519,"(360, 480)",360,480
b652b7241-2.jpg,0.0,0.0,4.58984375,24802,"(360, 480)",360,480
b652b7241-3.jpg,25.225,0.0,6.689453125,23316,"(360, 480)",360,480
b652b7241-4.jpg,10.92,0.0,8.4716796875,23826,"(360, 480)",360,480
b65dc15af-1.jpg,0.0,0.0,6.3232421875,18004,"(240, 400)",240,400
b65f00ae4-1.jpg,41.525,0.0,8.0322265625,18072,"(300, 400)",300,400
b65f00ae4-2.jpg,0.0,0.0,7.1044921875,17834,"(300, 400)",300,400
b65f00ae4-3.jpg,0.0,0.0,6.54296875,15240,"(300, 400)",300,400
b65f00ae4-4.jpg,50.0,0.0,9.6923828125,16932,"(300, 400)",300,400
